value,A123-0,EG4-1,RIL2_1,RIL2_1-8,RIL2_2,RIL2_3,RIL2_4,RIL2_5,RIL2_6,RIL2_7,RIL2_8
NC_029256.1_3619714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_36248501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_36267658,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_36270510,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_36428441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_36444862,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_36444964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_36466362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_36466451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_36475678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_36533847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_36757056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_36796589,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
NC_029256.1_36796592,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_37001210,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_37001887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029256.1_37399910,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_37534439,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
NC_029256.1_37608003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_3780848,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_37828360,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
NC_029256.1_37898357,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_37938918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_38079293,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_38079778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_38079781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_38085596,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_38092037,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
NC_029256.1_38092040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_38092618,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_38092621,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_38160477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_38189335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_38193461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_38242705,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
NC_029256.1_3826731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_38426092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_38625309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_38636691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_38649195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_38674211,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_38674214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_38679984,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_38836859,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_38859875,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
NC_029256.1_38898351,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_38898354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_39146347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_39147393,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
NC_029256.1_39147396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_39152890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_39152986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_39212319,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
NC_029256.1_39230662,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_39234960,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_3929764,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_3929767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_39364001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_39395727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_39423451,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_39428259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_39525876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_39543337,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
NC_029256.1_39665182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_39666830,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
NC_029256.1_39804989,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_39811414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_39899559,1.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
NC_029256.1_39904179,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_39904182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029256.1_39957256,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
NC_029256.1_40017828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_40220461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_40262215,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
NC_029256.1_40281933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_40283834,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_40290945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_40325061,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_40446605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_40469771,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_40469774,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_40641753,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_40684504,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_40692631,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_40702080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_4076463,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_40818574,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_40832861,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_40984350,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029256.1_41008974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_4101859,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_4101862,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_41148510,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_41148513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_41148827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_41293487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_41321422,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_41321637,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_41774917,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_41774920,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_4178205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029256.1_41818258,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_41838557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_41979145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_41979184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_41979187,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_42023271,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
NC_029256.1_42023274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029256.1_42038821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_42038880,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_42062685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_42144077,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_42144080,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_42147041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_42156580,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_4220009,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_4230076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_42320293,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
NC_029256.1_42365748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_42539790,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_42567727,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_42599828,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
NC_029256.1_42746251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_42930249,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_42930252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_43019690,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_4317760,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_43245260,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_4414780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_5087201,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_5099241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_5120693,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
NC_029256.1_5145816,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
NC_029256.1_5335610,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_5344031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029256.1_5394628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_5529828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_5623713,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_5623716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_5709001,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_5709004,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_6013623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_6057238,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_6057241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_6170366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_6172232,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
NC_029256.1_6322807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_6364926,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_6432233,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
NC_029256.1_6765966,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029256.1_6798864,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
NC_029256.1_6806760,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
NC_029256.1_6816414,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
NC_029256.1_6816417,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_6846278,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC_029256.1_6846281,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_6864903,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
NC_029256.1_6871749,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_7079397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029256.1_7159687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029256.1_7258561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_7361750,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029256.1_7514411,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
NC_029256.1_7514414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_7553869,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_7587835,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
NC_029256.1_7615198,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_7739100,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
NC_029256.1_8080398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_8083871,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
NC_029256.1_8188977,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_8326624,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
NC_029256.1_8392201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_8479731,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
NC_029256.1_8578347,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_8667985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_8698445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_8750605,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_8750743,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
NC_029256.1_8913054,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029256.1_8984850,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
NC_029256.1_9142464,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
NC_029256.1_9146586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_9510987,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_9553319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_9581604,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
NC_029256.1_9854677,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
NC_029256.1_9854680,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029256.1_9908497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029257.1_10062829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029257.1_10076666,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
NC_029257.1_10202907,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
NC_029257.1_10202910,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029257.1_11041881,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
NC_029257.1_1115552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029257.1_11421722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029257.1_11594056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_1161810,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
NC_029257.1_12151564,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029257.1_12298995,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
NC_029257.1_12298998,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NC_029257.1_12467699,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029257.1_12467702,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_12469663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029257.1_12787872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029257.1_12846346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029257.1_12895213,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_13021551,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_13038267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029257.1_13200713,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029257.1_13202373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_13403984,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_13403987,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029257.1_14120340,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029257.1_1442477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029257.1_14601852,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029257.1_14601855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_14680969,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_14819923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_1493778,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_15361022,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_15395122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_15520985,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_1558387,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029257.1_15590312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029257.1_15709146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_15727561,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029257.1_15728852,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_1582667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029257.1_1583546,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
NC_029257.1_1591373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029257.1_16222087,1.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
NC_029257.1_16367207,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_16368114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_1656531,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_16678146,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
NC_029257.1_16678149,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_16680149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029257.1_16748399,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_16986965,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
NC_029257.1_16986968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029257.1_17005320,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029257.1_1718924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_17969908,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
NC_029257.1_18251855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_18255996,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_18266144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029257.1_18302508,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
